"row ID","B01","B02","B03","B04","B05","B06","B07","B08","B8A","B11","B12","ALBEDO","IBI","NDBI","NDVI","NDWI","LANDCOVER"
"160267",1339,1283,1494,1332,1511,1449,1549,1546,1350,1219,1181,0.1395718902349472,0.4545293152332306,-0.1182640120387077,0.0743571892380714,-0.0171052627265453,"80"
"335279",1525,1771,1996,2144,2446,2917,2932,2851,3202,3157,2670,0.2419067025184631,0.4318002760410309,0.050932090729475,0.1415415406227111,-0.1763977706432342,"50"
"266493",1472,1575,1959,1952,2659,4124,4496,4596,4831,4484,3084,0.3105397522449493,0.2958565056324005,-0.0123348021879792,0.4037874042987823,-0.4022883176803589,"40"
"187771",1541,2018,2438,2908,2850,3976,4648,4567,5139,4671,3244,0.3432742059230804,0.3782025277614593,0.0112578477710485,0.2219398021697998,-0.3039257526397705,"40"
"86575",1663,1813,2192,2350,3046,3890,4232,4380,4542,4686,3501,0.3214653730392456,0.3502441644668579,0.0337524823844432,0.3016344606876373,-0.3329275846481323,"30"
"6918",1533,1695,2022,2182,2580,2914,3244,3850,3536,3873,3012,0.2847726345062256,0.3566690385341644,0.0029781172052025,0.2765251994132995,-0.3113079071044922,"40"
"335360",1808,2150,2626,2914,3338,3891,4231,4052,4373,4853,4074,0.3360206186771393,0.4248592853546142,0.0899494662880897,0.1633649170398712,-0.2135369926691055,"40"
"274326",2007,1424,1640,1616,2624,3306,3748,3780,4085,4132,3079,0.2658719420433044,0.3095405995845794,0.0444893836975097,0.4010378122329712,-0.3948339521884918,"40"
"35265",1376,1342,1624,1461,1908,3975,5205,5256,5452,3413,2255,0.3006154000759125,0.1729766428470611,-0.2125966101884842,0.5649843811988831,-0.5279069542884827,"40"
"196968",1491,1576,2058,1987,2621,4407,4814,5008,5268,3520,2447,0.3129827678203583,0.2504837214946747,-0.1744840592145919,0.4318799078464508,-0.4174922108650207,"40"
"95894",1566,1769,2182,2194,3000,4719,5303,5396,5694,4570,3212,0.3502735495567322,0.2712903022766113,-0.0828818008303642,0.4218708872795105,-0.4241224527359009,"30"
"249538",2247,2324,2418,2550,2748,2707,2809,2570,2809,3796,3627,0.2671491503715515,0.5182005763053894,0.1925856173038482,0.00390625,-0.0304731354117393,"50"
"289592",1397,1565,2040,1681,2529,4996,5437,5720,5933,2941,1958,0.3235995471477508,0.1696555167436599,-0.3208636343479156,0.545737087726593,-0.4742268025875091,"40"
"233820",1289,1319,1511,1378,1652,3421,4600,4656,4797,2779,1862,0.2681438028812408,0.1753418147563934,-0.2524546086788177,0.5432549118995667,-0.5099724531173706,"40"
"298456",1929,2186,2578,3104,3490,3825,4112,4252,4439,5037,3730,0.3470558822154999,0.4222811162471771,0.0845085605978965,0.1560630798339843,-0.2450951635837555,"40"
"313048",1835,2110,2526,3134,3535,3766,3982,4139,4383,5356,4251,0.346794992685318,0.4359125792980194,0.1281727254390716,0.1381823122501373,-0.2420105040073394,"40"
"326244",1366,1482,1899,1612,2302,3945,4324,4452,4650,3173,2192,0.2790684103965759,0.2434523105621338,-0.1677377074956894,0.468337744474411,-0.4019839465618133,"40"
"289113",1886,2050,2404,2748,2932,2941,3025,3005,3077,4017,3629,0.2813382446765899,0.4881192743778229,0.1441184878349304,0.0446723438799381,-0.1111111119389534,"40"
"260972",1787,2074,2506,2958,3297,3436,3632,3710,3915,5136,4182,0.325497418642044,0.4559918045997619,0.1612028032541275,0.112777441740036,-0.1936936974525451,"40"
"199984",1327,1411,1646,1505,1856,3759,4499,4576,4862,3035,2023,0.2747006416320801,0.2085829526185989,-0.2024701088666916,0.5050156116485596,-0.4709096848964691,"40"
"18739",1357,1346,1550,1507,2364,3619,4192,3720,4333,4005,2925,0.2572208344936371,0.2980019152164459,0.0368932038545608,0.4233786165714264,-0.4117647111415863,"30"
"222206",1506,1618,1913,1816,2424,4298,4986,5225,5176,3962,2612,0.3225964605808258,0.2310915440320968,-0.1374768763780594,0.4841641783714294,-0.4639955163002014,"30"
"317672",1571,1323,1524,1412,2047,3350,3889,4488,4237,3421,2569,0.2730904817581177,0.2133461087942123,-0.1349096000194549,0.521355926990509,-0.4930139780044555,"40"
"39477",1996,2278,2678,2896,2794,3380,3646,3777,3784,3660,3141,0.312772274017334,0.4261870086193084,-0.0157321505248546,0.1320245712995529,-0.1702556163072586,"50"
"327391",1400,1307,1460,1334,1708,3755,5130,5244,5401,2932,1928,0.2886545658111572,0.1366875320672989,-0.2827788591384887,0.5944055914878845,-0.5644391179084778,"40"
"122893",1582,1710,1964,2100,2536,3350,3674,3898,3920,3919,3382,0.2865347266197204,0.3456715941429138,0.0026864525862038,0.2997666001319885,-0.3299215137958526,"50"
"294158",1826,2198,2636,3260,3622,3784,4006,4112,4274,5332,4229,0.3508528769016266,0.4471320807933807,0.1291825473308563,0.1155724376440048,-0.218731477856636,"40"
"8675",1814,2346,2870,3252,3535,3624,3805,3856,3919,4956,4544,0.3448909223079681,0.4665921628475189,0.124829776585102,0.0849746763706207,-0.146595299243927,"40"
"33647",1429,1559,1964,1860,2671,4418,4728,4836,5167,4428,3100,0.3163914978504181,0.2724814116954803,-0.0440414510667324,0.4444444477558136,-0.4223529398441314,"40"
"274292",1739,1610,1903,1744,2764,3911,4421,4616,4595,4250,3180,0.3056388795375824,0.2719514071941376,-0.0412812978029251,0.4515723288059234,-0.4161681234836578,"30"
"321961",2264,2198,2416,2544,3013,3341,3423,3514,3593,3923,3591,0.2977955937385559,0.4245977103710174,0.0549952946603298,0.1601188480854034,-0.1851602047681808,"50"
"208990",1427,1655,2216,2162,3007,4712,5345,5384,5743,4065,2793,0.3398723900318146,0.2593686580657959,-0.1395914852619171,0.4269811809062958,-0.4168421030044555,"40"
"45773",1370,1215,1457,1404,1938,2995,3521,2190,3720,3174,2405,0.1877223402261734,0.4217090606689453,0.1834451854228973,0.2186978310346603,-0.2009871155023574,"10"
"196065",1417,1438,1750,1728,2335,3409,3769,3780,4046,3564,2349,0.2601975500583648,0.3089508414268493,-0.0294117648154497,0.3725490272045135,-0.3670886158943176,"30"
"115648",1317,1358,1688,1460,1882,3972,5125,5168,5353,3102,2036,0.2943674027919769,0.1715236753225326,-0.2498186230659485,0.559444785118103,-0.5075845718383789,"40"
"136531",1573,1433,1727,1656,2445,3534,3973,3951,4218,3817,2922,0.2694073319435119,0.2949617803096771,-0.0172502566128969,0.4093098044395447,-0.3916872143745422,"10"
"190118",2260,2274,2522,2794,3121,3178,3235,3144,3238,3653,3367,0.2882014214992523,0.4738901555538177,0.0748859792947769,0.0589424036443233,-0.1097776219248771,"50"
"32020",1824,2154,2606,3370,3704,3803,4024,4248,4408,5356,4082,0.3556464314460754,0.4424569606781006,0.1153685972094535,0.1152533441781997,-0.2395681291818618,"40"
"257355",1793,2064,2480,3070,3430,3728,4015,4208,4378,5399,4233,0.3469773232936859,0.4266677498817444,0.1239721029996872,0.1563616394996643,-0.2583732008934021,"40"
"9386",1375,1462,1937,1546,2390,5170,5692,5519,5811,3752,2392,0.3219563961029053,0.1909376978874206,-0.1905943304300308,0.5623496174812317,-0.4804184436798095,"40"
"155219",2912,1965,1916,2290,2819,2956,3027,2410,2956,3045,2701,0.2313359081745147,0.4911485314369201,0.1164069697260856,0.0255319140851497,-0.1141932532191276,"50"
"259026",1348,1408,1688,1472,1911,3770,4967,4949,5192,3142,2101,0.2888936102390289,0.187356024980545,-0.2233345657587051,0.541504442691803,-0.4913364350795746,"40"
"4600",1506,1756,2114,2650,3028,3383,3741,3876,4216,4959,3626,0.3103235960006714,0.4106051027774811,0.1225806474685669,0.1878639310598373,-0.294156938791275,"30"
"129758",1325,1411,1644,1618,2220,4202,4848,4692,5072,3606,2307,0.2880577445030212,0.2277884781360626,-0.1308749169111251,0.487163245677948,-0.4810605943202972,"30"
"110023",1371,1342,1588,1427,1947,3470,4121,4143,4303,3236,2255,0.2595335245132446,0.237152099609375,-0.1229163855314254,0.4876122176647186,-0.4458209872245788,"10"
"185135",1465,1742,2094,2030,2384,3704,4417,4168,4700,3855,2646,0.2937549650669098,0.3225983083248138,-0.0390128381550312,0.3449499905109405,-0.3312040865421295,"40"
"193100",1366,1479,1760,1532,2129,4184,4765,4928,4948,3707,2493,0.2995540797710418,0.2149256765842437,-0.1414012759923935,0.5256965756416321,-0.4736842215061188,"40"
"268932",1708,2244,2452,2732,2603,3086,3265,3050,3329,3262,2780,0.2759104371070862,0.4699053764343261,0.0335868187248706,0.0549982711672782,-0.1086877509951591,"50"
"246722",1542,2018,2410,3008,3184,3650,4005,4031,4372,4874,3680,0.3300347924232483,0.4268160164356231,0.094665914773941,0.1453331410884857,-0.2516689896583557,"40"
"35701",1460,1418,1778,1675,2350,4089,4604,4432,4965,3984,2629,0.2873959541320801,0.2673393487930298,-0.0532319396734237,0.4514491558074951,-0.4273751974105835,"30"
"262956",1361,1438,1845,1482,2459,5048,6106,5952,6234,2832,1890,0.3216035664081573,0.1297036558389663,-0.3551912605762481,0.6012913584709167,-0.5267410278320312,"40"
"250670",1617,1892,2306,2726,3104,3988,4213,4240,4599,4901,3552,0.3284831047058105,0.3916179239749908,0.0723115652799606,0.2173413783311844,-0.2954475879669189,"40"
"230390",1819,2206,2676,3288,3835,3952,4231,4260,4566,5893,4672,0.3650872111320495,0.4460038542747497,0.1608391553163528,0.1287758350372314,-0.2283737063407898,"40"
"51637",1828,2052,2408,2588,3021,3984,4168,4002,4384,4182,3214,0.3135114908218384,0.3910965621471405,0.0219941344112157,0.2145675271749496,-0.2486739456653595,"40"
"13671",1462,1730,2068,1818,2236,2725,3152,2134,3086,3168,2367,0.2113442569971084,0.4929668605327606,0.1950207501649856,0.0799595117568969,-0.015706805512309,"50"
"324005",2059,2394,2638,2802,2836,2891,2911,2854,2871,4472,4266,0.2951918244361877,0.5186248421669006,0.2208572179079055,0.0091937761753797,-0.0393299348652362,"50"
"139417",1357,1418,1610,1500,2336,5208,6230,6352,6614,3068,1929,0.3350899219512939,0.1033955737948417,-0.3486199676990509,0.6179317235946655,-0.5955790281295776,"40"
"262677",1446,1588,2026,1888,2710,4312,4672,4775,5010,4188,2869,0.31258225440979,0.2750884890556335,-0.0654914677143096,0.4332883059978485,-0.4042052626609802,"30"
"300353",1412,1434,1656,1504,2044,3949,4519,4459,4623,3445,2324,0.2771461606025696,0.2307328730821609,-0.1282894760370254,0.4955559372901916,-0.4583810269832611,"40"
"286070",1449,1476,1745,1540,2157,3911,5022,5216,5305,3505,2347,0.3064106404781341,0.1908213198184967,-0.1961930990219116,0.5441089272499084,-0.4986352622509002,"40"
"187647",1313,1394,1570,1500,2144,4217,4821,5124,5142,3162,2029,0.2935287654399872,0.1720307320356369,-0.2367849349975586,0.5471014380455017,-0.5309231877326965,"40"
"13082",1782,2124,2566,2954,3276,3315,3459,3405,3596,4731,4185,0.3121587932109833,0.4776220321655273,0.1629793494939804,0.0709230974316597,-0.1405124813318252,"40"
"218045",1814,2062,2500,3148,3488,3637,3929,4020,4323,5260,3975,0.3394838273525238,0.4437938332557678,0.1336206942796707,0.1216517835855484,-0.2331288307905197,"40"
"115078",1690,2052,2312,3030,3475,3699,3987,4184,4532,5866,4376,0.3491268754005432,0.4286036491394043,0.1673631817102432,0.1599667370319366,-0.288177341222763,"30"
"201929",2285,1780,1842,2058,2477,2788,2714,2400,2770,3423,3051,0.2278437167406082,0.4783094823360443,0.1756826341152191,0.0767160132527351,-0.1315417289733886,"50"
"282235",2144,2390,2892,3120,3449,3928,4102,4104,4213,4433,3598,0.3432411551475525,0.4323071539402008,0.0385381281375885,0.1362126171588897,-0.1732418537139892,"50"
"76556",1678,2108,2588,3176,3509,3623,3931,4128,4197,5219,4039,0.345481276512146,0.4385886490345001,0.1167219430208206,0.1303395330905914,-0.2293031513690948,"40"
"4517",1419,1372,1666,1466,1892,4062,5214,5252,5528,3315,2167,0.3003122508525848,0.1727854162454605,-0.2261001467704773,0.5635606050491333,-0.5183579325675964,"40"
"289612",1576,2152,2518,2772,2947,3555,3791,3198,3983,4444,3367,0.2961412668228149,0.4800254702568054,0.1630463302135467,0.0713567808270454,-0.1189643070101738,"40"
"236692",1608,1618,1864,1900,2281,3366,3664,3540,4031,3390,2570,0.258901298046112,0.3439730405807495,-0.0216450225561857,0.3014705777168274,-0.3101406395435333,"40"
"209984",2006,1770,2120,2092,2561,3701,4112,3939,4479,4113,3030,0.292177677154541,0.3516914844512939,0.0216095373034477,0.306251049041748,-0.300214558839798,"30"
"252442",1384,1377,1636,1460,1929,3953,5136,5308,5438,3195,2072,0.3001487851142883,0.1631789803504943,-0.2485005259513855,0.5685579180717468,-0.5288018584251404,"40"
"324803",1588,1598,1818,1864,2281,3794,4365,4476,4653,3506,2684,0.2910388708114624,0.2668591141700744,-0.1215234249830246,0.4119873940944671,-0.4223069548606872,"30"
"7576",1317,1336,1550,1359,1895,4754,5571,5648,5796,3270,2021,0.3088909685611725,0.1337330341339111,-0.2666517198085785,0.612102210521698,-0.569324791431427,"30"
"242049",1489,1389,1642,1470,2147,3782,4857,5264,5059,3718,2630,0.3071537911891937,0.1839927434921264,-0.1721220165491104,0.5634095668792725,-0.5244714617729187,"40"
"7294",1388,1438,1886,1487,2396,5115,5768,5647,5867,3727,2383,0.3239049613475799,0.1766340434551239,-0.2048218548297882,0.5831230878829956,-0.4992698729038238,"40"
"27222",1639,1846,2256,2634,3490,3552,3772,3852,4367,5075,3806,0.3150119185447693,0.4173588752746582,0.1370001137256622,0.1877890825271606,-0.261296659708023,"40"
"190461",1817,2180,2676,3398,3854,4169,4386,4487,4808,5865,4429,0.3728359937667846,0.4353159964084625,0.1331143677234649,0.138110339641571,-0.2528270184993744,"40"
"13475",1788,1960,2450,2952,3990,4289,4459,4372,5043,5757,4319,0.3524769246578216,0.4125178754329681,0.1367361098527908,0.1938831210136413,-0.2817355692386627,"30"
"327045",1363,1323,1566,1404,1748,3726,5068,5148,5314,3181,2099,0.2916393280029297,0.1638865023851394,-0.2361628115177154,0.5714285969734192,-0.5335120558738708,"40"
"338134",1486,1891,2122,2198,2406,3226,3563,3702,3734,3219,2467,0.2761506140232086,0.3580910265445709,-0.0697876065969467,0.2549152672290802,-0.2712911963462829,"50"
"37639",1334,1583,2128,1921,2931,4429,4764,4884,5198,3670,2447,0.3104862868785858,0.2611649632453918,-0.1419219076633453,0.4354151487350464,-0.3930405080318451,"40"
"83692",1859,2288,2786,3388,3607,3741,3958,4108,4217,5186,4111,0.3545159995555877,0.4556454122066498,0.1159888133406639,0.0960512310266494,-0.1917609572410583,"40"
"75760",1847,2192,2422,2434,3095,3643,3885,3856,4077,4129,3509,0.3098227083683014,0.3921123445034027,0.0341891050338745,0.2260731309652328,-0.228416696190834,"40"
"298009",2577,1782,2232,2188,2734,3930,4307,4267,4700,4089,3078,0.3064332008361816,0.3365885317325592,-0.0213020592927932,0.3220759034156799,-0.3131251037120819,"50"
"305787",1358,1441,1704,1472,2018,4644,5635,5352,5756,3409,2105,0.3067470788955688,0.1725933253765106,-0.2217783331871032,0.5685814619064331,-0.5170068144798279,"40"
"154768",1691,1628,1985,2056,2511,3897,4261,4364,4542,4202,2970,0.3020858466625213,0.3139626681804657,-0.0189119782298803,0.3595015704631805,-0.3747046887874603,"30"
"269132",1493,1560,2018,1656,2670,4889,5453,5984,5799,3538,2363,0.340195745229721,0.1709831655025482,-0.2568787932395935,0.5664921402931213,-0.4956260919570923,"40"
"237153",2721,4300,4836,5216,4912,4738,4526,5324,4847,5990,5822,0.5109410285949707,0.4975623786449432,0.0588651224970817,0.0102466791868209,-0.048031497746706,"50"
"130177",1270,1272,1466,1290,1722,4203,5459,4976,5675,2865,1884,0.2771533131599426,0.1476539522409439,-0.2692258656024933,0.5882540941238403,-0.5448618531227112,"40"
"253233",1723,2076,2524,3102,3440,3716,4025,4176,4359,5465,4274,0.3481137752532959,0.4328567385673523,0.13369981944561,0.147568017244339,-0.2465671598911285,"40"
"151328",1321,1293,1503,1349,1718,3604,4913,4888,5115,2769,1828,0.2746950984001159,0.1567549556493759,-0.2767402231693268,0.567420244216919,-0.5296510457992554,"40"
"96699",1478,1656,1937,1902,2405,3692,4253,4054,4404,3752,2745,0.2830863893032074,0.3133167624473572,-0.0386881902813911,0.3613163232803345,-0.3533633649349212,"40"
"80918",1718,2172,2410,2554,2791,3754,4093,3850,4219,3713,2994,0.3042958378791809,0.3917177021503448,-0.0181145053356885,0.202373519539833,-0.2300319522619247,"50"
"314216",1905,2244,2670,3164,3620,4124,4485,4444,4839,5172,3797,0.3588176965713501,0.415966659784317,0.0757071524858474,0.1682439595460891,-0.2493674457073211,"40"
"334222",2105,2722,2842,3084,3345,3323,3742,3336,3630,3729,3001,0.3130827248096466,0.4823819100856781,0.0556263253092765,0.0392523370683193,-0.0799611508846283,"50"
"230717",1261,1309,1556,1357,1722,3674,4923,4976,5196,2866,1872,0.2801291942596435,0.158994510769844,-0.2690640091896057,0.5714511275291443,-0.5235762596130371,"40"
"248077",1537,1716,2098,2264,2926,4263,4656,4940,5054,4523,3171,0.3328654170036316,0.299751728773117,-0.0440663620829582,0.3714602887630462,-0.4038079082965851,"40"
"292352",2079,2884,3176,3416,3658,3532,3603,3512,3673,4474,4364,0.345441609621048,0.5036324858665466,0.1204608082771301,0.0138568133115768,-0.0502392351627349,"50"
"139109",1621,1880,2280,2634,3209,3786,4209,4328,4612,5274,3846,0.3348074853420257,0.3851059377193451,0.0985211431980133,0.243320882320404,-0.309927374124527,"40"
"321271",1286,1321,1504,1358,1645,3560,5064,4928,5346,2664,1757,0.275381863117218,0.1509106010198593,-0.2982086539268493,0.5679287314414978,-0.5323383212089539,"40"
"327359",1616,1489,1861,1712,2311,4146,4808,4796,5121,3695,2484,0.2991791665554046,0.241139531135559,-0.1296667009592056,0.4738782942295074,-0.440889298915863,"30"
"78625",1532,1389,1714,1526,2042,4404,5652,5816,6023,3464,2254,0.3235438168048858,0.152649849653244,-0.2534482777118683,0.584309458732605,-0.5447543263435364,"40"
"104863",1441,1507,1762,1708,2337,3624,4082,3778,4454,4014,2845,0.268467903137207,0.3195055723190307,0.0302874743938446,0.377324104309082,-0.363898903131485,"30"
"339992",1480,1578,2058,1713,2573,4740,5156,5388,5583,3343,2231,0.3189016580581665,0.2036390304565429,-0.2342228889465332,0.5175327658653259,-0.4472199976444244,"40"
"144894",2360,2102,2412,2554,2698,2879,3097,3228,3215,3624,3042,0.2806015908718109,0.4460585713386535,0.0577933453023433,0.1165686622262001,-0.1446808576583862,"40"
"64181",1319,1422,1736,1535,1996,4095,5239,5428,5499,3411,2224,0.3107255697250366,0.1744862049818039,-0.2281932383775711,0.5590980648994446,-0.515354573726654,"40"
"45595",1500,1714,2222,2422,3165,4029,4389,4584,4959,4728,3480,0.3281165063381195,0.3422414064407348,0.0154639175161719,0.3085926473140716,-0.3470467329025268,"40"
"10287",1325,1292,1521,1262,1924,4957,5916,6176,6319,3263,2011,0.323935717344284,0.0972960293292999,-0.3086132109165191,0.6606614589691162,-0.6047810912132263,"40"
"77012",1665,1391,1646,1673,2196,3215,3617,3798,3830,3431,2805,0.2575821578502655,0.2943790853023529,-0.0507677420973777,0.3884116113185882,-0.3952975869178772,"50"
"313835",1643,1787,2224,2484,2919,3708,3882,4356,4411,4491,3243,0.3194059133529663,0.3577955663204193,0.0152594102546572,0.2736842036247253,-0.3240121603012085,"30"
"238005",1753,2072,2470,3128,3554,3693,3948,4024,4299,5420,4242,0.3419362008571625,0.4438979625701904,0.1478187143802642,0.1252796351909637,-0.2392978072166443,"40"
"157543",1751,2156,2678,3406,3818,3965,4130,4316,4459,5642,4323,0.3636322617530823,0.4449508190155029,0.133159264922142,0.1178451180458068,-0.2342007458209991,"40"
"45752",2651,4400,4748,4776,4871,4519,4598,4620,4482,5341,5388,0.472082257270813,0.5166850686073303,0.0723822936415672,-0.0166028104722499,0.0136635350063443,"50"
"195489",1507,1738,1907,1930,2155,3754,4401,4034,4697,3816,2593,0.2845657765865326,0.3174096941947937,-0.0277706999331712,0.3527833521366119,-0.358020544052124,"10"
"24517",1447,1420,1954,1616,2371,4862,5582,5700,5954,3081,2061,0.3195312023162842,0.1662501543760299,-0.2982575893402099,0.5582285523414612,-0.4894172847270965,"40"
"305828",1426,1554,1780,1844,2160,3556,4026,4076,4408,3591,2489,0.2759249806404114,0.2962376475334167,-0.0632581189274787,0.3770270347595215,-0.3920764923095703,"40"
"42915",1368,1206,1329,1270,1775,3260,3772,3480,4043,2809,2000,0.2222684025764465,0.2474665641784668,-0.1066942289471626,0.465263158082962,-0.4472863376140594,"10"
"246947",2333,3286,3562,3988,3959,4027,4014,3814,3844,5553,6034,0.3969077169895172,0.5266038179397583,0.1856517493724823,-0.0223019737750291,-0.0341648608446121,"50"
"4147",1908,2288,2864,3676,4064,4111,4416,4528,4823,5810,4592,0.3832883238792419,0.449756920337677,0.1240085139870643,0.103851780295372,-0.2251082211732864,"30"
"60608",1257,1323,1612,1406,1803,4019,5316,5520,5543,3296,2126,0.3063873648643493,0.1490402221679687,-0.2522686123847961,0.5939936637878418,-0.5479528903961182,"40"
"256584",1702,2009,2422,2730,2839,3856,4265,3814,4611,4284,3601,0.3110213279724121,0.4177676439285278,0.0580390207469463,0.1656479239463806,-0.2232200056314468,"40"
"176875",1378,1438,1656,1713,2231,4089,4760,4264,5066,3315,2181,0.2718568742275238,0.257383793592453,-0.1252144128084182,0.4268027544021606,-0.4405405521392822,"40"
"67953",1786,1725,1993,2488,2903,3040,3177,2993,3339,4454,4210,0.2714706361293793,0.4676116704940796,0.1961863785982132,0.0921364724636077,-0.2005615681409835,"50"
"171033",1403,1474,1724,1641,2483,4033,4544,4684,5051,3641,2459,0.2914858162403106,0.2352065443992614,-0.1252852827310562,0.4811067283153534,-0.4619225859642029,"30"
"184820",1486,1669,1925,1939,2136,3458,4138,4168,4256,3455,2582,0.2836842238903045,0.2988430261611938,-0.0935327336192131,0.3649909794330597,-0.3681273460388183,"40"
"105280",1677,2072,2340,3014,3373,3574,3862,4076,4342,5620,4218,0.3425718545913696,0.433072566986084,0.1592409312725067,0.1497884392738342,-0.2705735564231872,"40"
"265476",1472,1590,1969,1974,2558,4137,4506,4604,4795,4447,3052,0.31108158826828,0.2963801920413971,-0.0173461493104696,0.3998175859451294,-0.4008823931217193,"40"
"66730",1687,2076,2494,3068,3462,3691,3927,3966,4258,5182,4044,0.3359439671039581,0.4422099888324737,0.1329252272844314,0.1276656240224838,-0.2278637737035751,"40"
"164691",1441,1705,1965,1872,2338,3724,4613,4524,4768,3295,2426,0.2937056720256805,0.2646323442459106,-0.1571812182664871,0.4146341383457184,-0.394359678030014,"40"
"76989",1816,2230,2674,3310,3653,3831,4039,4136,4379,5161,4148,0.351379781961441,0.4464729130268097,0.1102506220340728,0.1109320446848869,-0.2146842926740646,"40"
"145555",1466,1628,2130,1827,2840,5215,5833,5860,6010,3169,2185,0.336654782295227,0.1830393373966217,-0.2980396449565887,0.5246520042419434,-0.4668335318565368,"40"
"286196",1455,1586,1874,1894,2403,3692,3971,3850,4340,3644,2622,0.2719456553459167,0.3237818479537964,-0.0274886582046747,0.3405292332172394,-0.3452131450176239,"40"
"255608",1715,2018,2506,3260,3648,3869,4173,4199,4488,5480,4062,0.3493072092533111,0.4396033585071563,0.1323483884334564,0.1258881837129593,-0.2524981498718261,"40"
"127255",1571,1498,1800,1646,2244,3963,4458,4520,4741,3750,2536,0.2889793515205383,0.2536131739616394,-0.0931076183915138,0.4661044478416443,-0.4303797483444214,"30"
"56633",1702,2110,2570,3280,3791,4047,4323,4428,4724,5430,4168,0.3600957989692688,0.4247730374336242,0.1016433387994766,0.1489361673593521,-0.2655044198036194,"40"
"211212",1603,1713,2032,2001,2862,3979,4346,4640,4717,4428,3330,0.3170195817947387,0.2977503836154938,-0.0233789142221212,0.3973799049854278,-0.3908872902393341,"40"
"278175",1452,1545,1858,1865,2416,3827,4313,4672,4724,3814,2604,0.3003785908222198,0.2636379599571228,-0.1011077091097831,0.4294018745422363,-0.4309341609477997,"30"
"334035",1482,1735,2001,2208,2553,3459,3849,4140,4065,3607,2805,0.2919259071350097,0.3277197778224945,-0.0688008293509483,0.304347813129425,-0.3483146131038666,"30"
"233065",2639,2972,3154,3272,3970,4092,3952,3590,4012,4573,4725,0.3499424159526825,0.4900299310684204,0.1204214170575141,0.0463421754539012,-0.0646500587463378,"50"
"340950",1428,1453,1718,1542,1977,4026,5196,5176,5423,3406,2314,0.3029505312442779,0.1887710839509964,-0.2062456309795379,0.5409348011016846,-0.5015956163406372,"40"
"139663",1603,1998,2420,2896,3213,3420,3559,3768,3937,5289,4549,0.3267494440078735,0.4476321637630462,0.1679363995790481,0.1308523416519165,-0.2178409844636917,"40"
"250423",1626,1492,1734,1604,2486,3592,4056,4384,4167,3531,2711,0.2807490229606628,0.2505207061767578,-0.1077700555324554,0.4642618596553802,-0.4331480860710144,"40"
"164934",1981,1988,2104,2226,2393,2465,2557,2322,2632,3092,2826,0.2311394959688186,0.5037635564804077,0.1422238647937774,0.0211081802845001,-0.0492544062435627,"50"
"83352",1158,1189,1400,1256,1734,3191,3668,3732,4019,2615,1771,0.2281075417995453,0.2209944427013397,-0.1759886592626571,0.4963913261890411,-0.4544037282466888,"40"
"161851",2428,3732,4022,4108,4261,4316,4261,4296,4336,4845,4780,0.4185350835323334,0.4950848817825317,0.0600590743124485,0.0223702993243932,-0.0329406112432479,"50"
"24593",1341,1450,1756,1656,2082,3692,4477,4492,4785,3402,2321,0.2817500233650207,0.2440334856510162,-0.1380795538425445,0.4612882137298584,-0.4379001259803772,"40"
"274106",1589,1602,1937,1824,2589,4292,4693,4784,4991,3734,2812,0.3055957555770874,0.2545085549354553,-0.1232683733105659,0.4479418992996216,-0.4235976934432983,"40"
"10866",1486,1939,2264,2742,2967,3509,3762,3750,4151,4638,3406,0.3089668154716491,0.4256742000579834,0.1058655232191085,0.1552680283784866,-0.2470901161432266,"40"
"75567",1653,1902,2236,2608,2750,2811,2961,2954,3027,4121,3893,0.2740723192691803,0.4812904894351959,0.1649470031261444,0.0622078403830528,-0.1383429616689682,"40"
"194251",3347,4240,5052,5536,5314,5350,5373,5640,5307,6879,6626,0.5412013530731201,0.5020833015441895,0.0989695638418197,0.0093056550249457,-0.0549943894147872,"50"
"201486",1561,2900,3656,3640,3244,4105,4374,5013,4734,4697,3333,0.405674010515213,0.4161325097084045,-0.032543770968914,0.1586732864379882,-0.1565347760915756,"30"
"47535",1493,1636,1878,2146,2289,3222,3593,3430,3766,3536,2837,0.2622037827968597,0.3777801692485809,0.0152167668566107,0.2302725911140442,-0.2923888564109802,"40"
"230697",1254,1284,1476,1344,1710,3528,4727,4860,4977,2797,1860,0.2735578119754791,0.1573831886053085,-0.2694266736507416,0.5667311549186707,-0.5340909361839294,"40"
"193679",2386,1844,2110,2168,2611,3140,3307,3200,3392,3361,2974,0.2606871128082275,0.405756801366806,0.024538941681385,0.192250370979309,-0.2052730768918991,"50"
"306775",1342,1431,1702,1538,1954,4046,4987,5080,5335,3331,2202,0.2976549565792084,0.1910722553730011,-0.2079419791698455,0.5352070331573486,-0.4980831742286682,"40"
"29693",1533,1380,1704,1530,2166,3971,4473,4836,4910,3256,2421,0.2879234254360199,0.2036909610033035,-0.1952545791864395,0.5193213820457458,-0.4788990914821625,"40"
"169866",1521,1766,2024,2162,2592,3728,4174,4028,4499,4089,3048,0.2948227524757385,0.3457860052585602,0.0075150919146835,0.301453948020935,-0.3311302065849304,"40"
"85853",1723,2014,2482,3116,3513,3946,4216,4371,4621,5402,3970,0.351308524608612,0.4173886477947235,0.1054947301745414,0.1676238775253296,-0.2756457030773163,"40"
